timestamp,building,energy_kwh,water_m3,waste_kg,diverted_kg,landfill_kg,diversion_rate,is_injected_anomaly,anomaly_resource,anomaly_type
2026-02-03 06:00:00,Building_C,76.32,7.23,25.79,17.16,8.63,66.5,False,none,normal
2026-02-03 07:00:00,Building_C,84.3,6.08,22.3,14.46,7.84,64.8,False,none,normal
2026-02-03 08:00:00,Building_C,146.25,13.14,66.28,46.58,19.7,70.3,False,none,normal
2026-02-03 09:00:00,Building_C,140.81,13.41,66.05,42.72,23.33,64.7,False,none,normal
2026-02-03 10:00:00,Building_C,139.88,13.05,61.33,40.55,20.78,66.1,False,none,normal
2026-02-03 11:00:00,Building_C,143.61,31.25,154.55,100.19,54.36,64.8,False,none,normal
2026-02-03 12:00:00,Building_C,132.74,31.78,153.7,96.11,57.59,62.5,False,none,normal
2026-02-03 13:00:00,Building_C,146.16,31.54,154.47,105.16,49.31,68.1,False,none,normal
2026-02-03 14:00:00,Building_C,136.11,12.97,65.78,40.98,24.8,62.3,False,none,normal
2026-02-03 15:00:00,Building_C,136.74,13.03,64.35,43.49,20.86,67.6,False,none,normal
2026-02-03 16:00:00,Building_C,135.22,12.11,65.33,39.63,25.7,60.7,False,none,normal
2026-02-03 17:00:00,Building_C,138.29,25.23,129.68,86.11,43.57,66.4,False,none,normal
2026-02-03 18:00:00,Building_C,141.97,26.1,125.98,76.92,49.06,61.1,False,none,normal
2026-02-03 19:00:00,Building_C,79.91,12.74,48.61,32.08,16.53,66.0,False,none,normal
2026-02-03 20:00:00,Building_C,85.74,5.98,24.46,16.6,7.86,67.8,False,none,normal
2026-02-03 21:00:00,Building_C,78.02,6.43,25.03,16.28,8.75,65.0,False,none,normal
2026-02-03 22:00:00,Building_C,84.41,6.53,24.09,14.53,9.56,60.3,False,none,normal
2026-02-03 23:00:00,Building_C,32.77,1.18,0.5,0.34,0.16,67.3,False,none,normal
2026-02-04 00:00:00,Building_C,36.85,0.92,0.66,0.41,0.25,61.9,False,none,normal
2026-02-04 01:00:00,Building_C,25.06,1.85,0.99,0.61,0.38,61.6,False,none,normal
2026-02-04 02:00:00,Building_C,27.27,1.01,0.69,0.49,0.2,70.8,False,none,normal
2026-02-04 03:00:00,Building_C,26.78,0.61,2.19,1.41,0.78,64.6,False,none,normal
2026-02-04 04:00:00,Building_C,30.89,1.34,1.69,1.1,0.59,64.8,False,none,normal
2026-02-04 05:00:00,Building_C,26.16,0.56,0.69,0.42,0.27,60.7,False,none,normal
2026-02-04 06:00:00,Building_C,82.79,5.87,23.93,15.39,8.54,64.3,False,none,normal
2026-02-04 07:00:00,Building_C,81.56,6.64,24.07,15.0,9.07,62.3,False,none,normal
2026-02-04 08:00:00,Building_C,145.71,12.89,65.93,42.0,23.93,63.7,False,none,normal
2026-02-04 09:00:00,Building_C,140.67,12.95,64.5,40.84,23.66,63.3,False,none,normal
2026-02-04 10:00:00,Building_C,141.12,13.53,65.48,45.33,20.15,69.2,False,none,normal
2026-02-04 11:00:00,Building_C,135.36,30.78,154.4,105.12,49.28,68.1,False,none,normal
2026-02-04 12:00:00,Building_C,138.65,30.95,155.81,105.55,50.26,67.7,False,none,normal
2026-02-04 13:00:00,Building_C,144.96,31.04,153.52,105.61,47.91,68.8,False,none,normal
2026-02-04 14:00:00,Building_C,139.68,12.78,63.13,39.74,23.39,63.0,False,none,normal
2026-02-04 15:00:00,Building_C,144.23,12.47,64.98,40.4,24.58,62.2,False,none,normal
2026-02-04 16:00:00,Building_C,139.89,12.95,63.96,40.84,23.12,63.9,False,none,normal
2026-02-04 17:00:00,Building_C,138.95,25.8,130.03,84.65,45.38,65.1,False,none,normal
2026-02-04 18:00:00,Building_C,140.23,25.77,127.96,79.89,48.07,62.4,False,none,normal
2026-02-04 19:00:00,Building_C,84.78,12.73,46.24,30.16,16.08,65.2,False,none,normal
2026-02-04 20:00:00,Building_C,80.6,6.29,25.56,13.82,11.74,54.1,False,none,normal
2026-02-04 21:00:00,Building_C,88.02,6.87,23.71,14.98,8.73,63.2,False,none,normal
2026-02-04 22:00:00,Building_C,83.73,6.68,23.71,13.88,9.83,58.5,False,none,normal
2026-02-04 23:00:00,Building_C,40.23,1.48,1.72,1.13,0.59,65.7,False,none,normal
2026-02-05 00:00:00,Building_C,34.26,1.41,0.5,0.32,0.18,63.6,False,none,normal
2026-02-05 01:00:00,Building_C,29.96,1.09,2.45,1.42,1.03,57.8,False,none,normal
2026-02-05 02:00:00,Building_C,26.38,0.91,1.71,1.17,0.54,68.3,False,none,normal
2026-02-05 03:00:00,Building_C,38.3,1.05,2.53,1.72,0.81,67.8,False,none,normal
2026-02-05 04:00:00,Building_C,33.94,1.14,1.05,0.64,0.41,60.7,False,none,normal
2026-02-05 05:00:00,Building_C,27.25,1.27,1.46,0.92,0.54,63.3,False,none,normal
2026-02-05 06:00:00,Building_C,84.37,6.43,23.37,14.94,8.43,63.9,False,none,normal
2026-02-05 07:00:00,Building_C,85.0,6.14,24.72,16.01,8.71,64.8,False,none,normal
2026-02-05 08:00:00,Building_C,137.69,12.9,62.34,40.79,21.55,65.4,False,none,normal
2026-02-05 09:00:00,Building_C,135.27,13.37,64.11,40.21,23.9,62.7,False,none,normal
2026-02-05 10:00:00,Building_C,145.37,12.64,63.33,36.53,26.8,57.7,False,none,normal
2026-02-05 11:00:00,Building_C,145.97,31.85,152.13,93.92,58.21,61.7,False,none,normal
2026-02-05 12:00:00,Building_C,141.01,31.01,154.1,99.44,54.66,64.5,False,none,normal
2026-02-05 13:00:00,Building_C,142.36,30.86,154.37,93.45,60.92,60.5,False,none,normal
2026-02-05 14:00:00,Building_C,139.08,12.39,63.74,39.97,23.77,62.7,False,none,normal
2026-02-05 15:00:00,Building_C,144.51,12.98,64.37,41.78,22.59,64.9,False,none,normal
2026-02-05 16:00:00,Building_C,132.21,12.3,63.84,42.21,21.63,66.1,False,none,normal
2026-02-05 17:00:00,Building_C,139.79,25.69,128.16,81.63,46.53,63.7,False,none,normal
2026-02-05 18:00:00,Building_C,143.85,26.25,127.79,82.81,44.98,64.8,False,none,normal
2026-02-05 19:00:00,Building_C,82.82,13.15,50.92,33.04,17.88,64.9,False,none,normal
2026-02-05 20:00:00,Building_C,86.39,6.09,23.7,13.38,10.32,56.5,False,none,normal
2026-02-05 21:00:00,Building_C,82.32,6.73,21.4,14.07,7.33,65.8,False,none,normal
2026-02-05 22:00:00,Building_C,84.13,6.69,23.03,15.68,7.35,68.1,False,none,normal
2026-02-05 23:00:00,Building_C,31.82,1.35,1.38,0.92,0.46,66.5,False,none,normal
2026-02-06 00:00:00,Building_C,36.21,1.08,1.87,1.31,0.56,70.0,False,none,normal
2026-02-06 01:00:00,Building_C,31.25,0.75,2.34,1.66,0.68,70.7,False,none,normal
2026-02-06 02:00:00,Building_C,36.93,1.4,0.5,0.31,0.19,62.5,False,none,normal
2026-02-06 03:00:00,Building_C,29.44,1.16,3.56,2.16,1.4,60.7,False,none,normal
2026-02-06 04:00:00,Building_C,40.75,1.01,0.61,0.42,0.19,68.4,False,none,normal
2026-02-06 05:00:00,Building_C,35.48,1.37,0.61,0.41,0.2,67.0,False,none,normal
2026-02-06 06:00:00,Building_C,77.58,6.22,24.35,15.03,9.32,61.7,False,none,normal
2026-02-06 07:00:00,Building_C,85.93,6.3,24.2,14.88,9.32,61.5,False,none,normal
2026-02-06 08:00:00,Building_C,144.88,12.76,65.6,45.44,20.16,69.3,False,none,normal
2026-02-06 09:00:00,Building_C,138.95,13.01,63.66,42.77,20.89,67.2,False,none,normal
2026-02-06 10:00:00,Building_C,139.95,12.85,64.28,37.71,26.57,58.7,False,none,normal
2026-02-06 11:00:00,Building_C,140.43,31.42,154.31,106.18,48.13,68.8,False,none,normal
2026-02-06 12:00:00,Building_C,139.22,31.03,152.8,96.84,55.96,63.4,False,none,normal
2026-02-06 13:00:00,Building_C,148.59,31.29,153.44,93.56,59.88,61.0,False,none,normal
2026-02-06 14:00:00,Building_C,134.34,12.71,65.14,41.23,23.91,63.3,False,none,normal
2026-02-06 15:00:00,Building_C,136.9,12.7,65.0,42.04,22.96,64.7,False,none,normal
2026-02-06 16:00:00,Building_C,138.22,12.89,66.87,46.73,20.14,69.9,False,none,normal
2026-02-06 17:00:00,Building_C,146.61,25.38,128.27,80.07,48.2,62.4,False,none,normal
2026-02-06 18:00:00,Building_C,142.91,26.37,128.84,79.25,49.59,61.5,False,none,normal
2026-02-06 19:00:00,Building_C,79.07,13.22,49.8,32.65,17.15,65.6,False,none,normal
2026-02-06 20:00:00,Building_C,82.23,6.52,24.79,16.82,7.97,67.9,False,none,normal
2026-02-06 21:00:00,Building_C,84.24,6.51,24.41,15.78,8.63,64.7,False,none,normal
2026-02-06 22:00:00,Building_C,78.59,6.22,25.12,15.61,9.51,62.1,False,none,normal
2026-02-06 23:00:00,Building_C,35.03,1.13,2.51,1.7,0.81,67.5,False,none,normal
2026-02-07 00:00:00,Building_C,35.15,0.98,2.02,1.37,0.65,68.0,False,none,normal
2026-02-07 01:00:00,Building_C,25.57,1.74,4.25,2.92,1.33,68.8,False,none,normal
2026-02-07 02:00:00,Building_C,35.0,1.35,1.14,0.74,0.4,64.6,False,none,normal
2026-02-07 03:00:00,Building_C,35.64,0.81,0.5,0.32,0.18,63.4,False,none,normal
2026-02-07 04:00:00,Building_C,34.4,0.84,1.26,0.81,0.45,64.6,False,none,normal
2026-02-07 05:00:00,Building_C,27.73,0.29,0.5,0.33,0.17,66.0,False,none,normal
2026-02-07 06:00:00,Building_C,33.72,1.32,2.26,1.41,0.85,62.5,False,none,normal
2026-02-07 07:00:00,Building_C,28.42,1.28,1.28,0.88,0.4,68.6,False,none,normal
2026-02-07 08:00:00,Building_C,33.3,1.6,0.97,0.67,0.3,69.3,False,none,normal
2026-02-07 09:00:00,Building_C,39.92,1.17,2.13,1.31,0.82,61.3,False,none,normal
2026-02-07 10:00:00,Building_C,48.97,2.69,10.11,6.81,3.3,67.3,False,none,normal
2026-02-07 11:00:00,Building_C,46.52,5.64,26.66,17.88,8.78,67.1,False,none,normal
2026-02-07 12:00:00,Building_C,44.84,5.8,27.02,16.96,10.06,62.8,False,none,normal
2026-02-07 13:00:00,Building_C,45.39,4.89,26.39,18.44,7.95,69.9,False,none,normal
2026-02-07 14:00:00,Building_C,44.37,2.34,10.44,6.63,3.81,63.5,False,none,normal
2026-02-07 15:00:00,Building_C,46.33,2.02,10.42,6.4,4.02,61.4,False,none,normal
2026-02-07 16:00:00,Building_C,47.75,2.38,10.19,6.64,3.55,65.1,False,none,normal
2026-02-07 17:00:00,Building_C,44.51,4.99,20.88,14.1,6.78,67.5,False,none,normal
2026-02-07 18:00:00,Building_C,42.58,4.87,22.65,15.71,6.94,69.3,False,none,normal
2026-02-07 19:00:00,Building_C,37.66,2.4,4.54,3.25,1.29,71.5,False,none,normal
2026-02-07 20:00:00,Building_C,27.29,0.94,0.5,0.35,0.15,69.2,False,none,normal
2026-02-07 21:00:00,Building_C,25.74,0.52,0.5,0.29,0.21,58.0,False,none,normal
2026-02-07 22:00:00,Building_C,32.87,0.77,0.5,0.32,0.18,64.8,False,none,normal
2026-02-07 23:00:00,Building_C,31.85,0.49,0.67,0.43,0.24,64.7,False,none,normal
2026-02-08 00:00:00,Building_C,30.35,1.03,2.94,2.16,0.78,73.6,False,none,normal
2026-02-08 01:00:00,Building_C,30.52,0.68,1.25,0.82,0.43,65.8,False,none,normal
2026-02-08 02:00:00,Building_C,31.56,1.36,4.18,2.43,1.75,58.1,False,none,normal
2026-02-08 03:00:00,Building_C,29.75,1.69,0.9,0.61,0.29,68.2,False,none,normal
2026-02-08 04:00:00,Building_C,34.3,1.58,3.83,2.54,1.29,66.3,False,none,normal
2026-02-08 05:00:00,Building_C,24.79,0.9,4.15,2.46,1.69,59.3,False,none,normal
2026-02-08 06:00:00,Building_C,33.77,0.27,0.5,0.34,0.16,68.5,False,none,normal
2026-02-08 07:00:00,Building_C,31.92,1.02,0.55,0.31,0.24,57.0,False,none,normal
2026-02-08 08:00:00,Building_C,34.55,1.05,0.5,0.33,0.17,65.1,False,none,normal
2026-02-08 09:00:00,Building_C,34.1,1.08,1.67,1.09,0.58,65.2,False,none,normal
2026-02-08 10:00:00,Building_C,42.57,2.31,11.59,8.01,3.58,69.1,False,none,normal
2026-02-08 11:00:00,Building_C,48.56,5.27,26.45,17.68,8.77,66.9,False,none,normal
2026-02-08 12:00:00,Building_C,42.56,5.34,26.51,18.69,7.82,70.5,False,none,normal
2026-02-08 13:00:00,Building_C,38.15,6.08,27.09,17.82,9.27,65.8,False,none,normal
2026-02-08 14:00:00,Building_C,44.43,2.43,9.94,6.39,3.55,64.3,False,none,normal
2026-02-08 15:00:00,Building_C,39.5,1.68,13.5,8.81,4.69,65.3,False,none,normal
2026-02-08 16:00:00,Building_C,46.21,2.28,9.71,6.19,3.52,63.8,False,none,normal
2026-02-08 17:00:00,Building_C,45.76,4.52,20.51,13.72,6.79,66.9,False,none,normal
2026-02-08 18:00:00,Building_C,46.15,4.73,22.25,14.31,7.94,64.3,False,none,normal
2026-02-08 19:00:00,Building_C,31.1,2.81,1.93,1.11,0.82,57.5,False,none,normal
2026-02-08 20:00:00,Building_C,34.0,0.93,0.5,0.34,0.16,68.5,False,none,normal
2026-02-08 21:00:00,Building_C,31.2,0.7,3.85,2.25,1.6,58.6,False,none,normal
2026-02-08 22:00:00,Building_C,31.43,0.49,1.85,1.16,0.69,62.4,False,none,normal
2026-02-08 23:00:00,Building_C,35.06,1.14,3.15,1.99,1.16,63.3,False,none,normal
2026-02-09 00:00:00,Building_C,25.36,1.23,1.23,0.71,0.52,57.7,False,none,normal
2026-02-09 01:00:00,Building_C,27.56,0.89,3.4,2.31,1.09,67.8,False,none,normal
2026-02-09 02:00:00,Building_C,30.39,1.31,0.5,0.31,0.19,62.7,False,none,normal
2026-02-09 03:00:00,Building_C,33.38,1.2,0.88,0.57,0.31,64.8,False,none,normal
2026-02-09 04:00:00,Building_C,33.13,1.14,2.56,1.7,0.86,66.3,False,none,normal
2026-02-09 05:00:00,Building_C,33.82,1.75,2.52,1.81,0.71,72.0,False,none,normal
2026-02-09 06:00:00,Building_C,79.03,5.94,24.3,15.58,8.72,64.1,False,none,normal
2026-02-09 07:00:00,Building_C,87.55,6.1,24.37,16.24,8.13,66.6,False,none,normal
2026-02-09 08:00:00,Building_C,141.13,12.94,64.66,44.82,19.84,69.3,False,none,normal
2026-02-09 09:00:00,Building_C,146.87,13.01,63.25,44.99,18.26,71.1,False,none,normal
2026-02-09 10:00:00,Building_C,136.42,13.62,65.84,46.72,19.12,71.0,False,none,normal
2026-02-09 11:00:00,Building_C,143.47,30.46,152.89,101.26,51.63,66.2,False,none,normal
2026-02-09 12:00:00,Building_C,138.03,31.08,154.88,99.62,55.26,64.3,False,none,normal
2026-02-09 13:00:00,Building_C,135.86,31.5,154.76,99.05,55.71,64.0,False,none,normal
2026-02-09 14:00:00,Building_C,143.58,13.03,65.82,43.18,22.64,65.6,False,none,normal
2026-02-09 15:00:00,Building_C,146.03,12.34,64.78,41.08,23.7,63.4,False,none,normal
2026-02-09 16:00:00,Building_C,137.29,13.4,65.29,37.2,28.09,57.0,False,none,normal
2026-02-09 17:00:00,Building_C,143.59,26.2,127.58,78.66,48.92,61.7,False,none,normal
2026-02-09 18:00:00,Building_C,134.37,25.88,128.24,87.44,40.8,68.2,False,none,normal
2026-02-09 19:00:00,Building_C,82.79,12.63,49.22,31.49,17.73,64.0,False,none,normal
2026-02-09 20:00:00,Building_C,77.98,5.94,25.22,16.84,8.38,66.8,False,none,normal
2026-02-09 21:00:00,Building_C,83.94,6.24,24.67,14.68,9.99,59.5,False,none,normal
2026-02-09 22:00:00,Building_C,77.77,6.51,24.78,14.49,10.29,58.5,False,none,normal
2026-02-09 23:00:00,Building_C,27.55,1.02,2.68,1.65,1.03,61.7,False,none,normal
2026-02-10 00:00:00,Building_C,32.34,1.23,1.23,0.81,0.42,66.1,False,none,normal
2026-02-10 01:00:00,Building_C,26.4,0.92,3.25,2.31,0.94,71.0,False,none,normal
2026-02-10 02:00:00,Building_C,35.15,1.53,0.5,0.31,0.19,61.2,False,none,normal
2026-02-10 03:00:00,Building_C,30.53,1.99,1.15,0.78,0.37,68.0,False,none,normal
2026-02-10 04:00:00,Building_C,33.29,1.27,1.5,0.9,0.6,60.2,False,none,normal
2026-02-10 05:00:00,Building_C,20.97,1.6,0.79,0.45,0.34,57.5,False,none,normal
2026-02-10 06:00:00,Building_C,83.47,6.65,25.39,17.64,7.75,69.5,False,none,normal
2026-02-10 07:00:00,Building_C,78.04,6.19,24.08,16.44,7.64,68.3,False,none,normal
2026-02-10 08:00:00,Building_C,132.32,13.04,65.34,44.8,20.54,68.6,False,none,normal
2026-02-10 09:00:00,Building_C,143.57,13.37,60.93,43.54,17.39,71.5,False,none,normal
2026-02-10 10:00:00,Building_C,142.05,13.47,62.82,36.43,26.39,58.0,False,none,normal
2026-02-10 11:00:00,Building_C,147.88,30.87,153.77,103.19,50.58,67.1,False,none,normal
2026-02-10 12:00:00,Building_C,143.82,31.57,154.41,93.85,60.56,60.8,False,none,normal
2026-02-10 13:00:00,Building_C,143.56,31.45,151.96,107.4,44.56,70.7,False,none,normal
2026-02-10 14:00:00,Building_C,130.78,13.36,63.46,43.04,20.42,67.8,False,none,normal
2026-02-10 15:00:00,Building_C,142.77,12.98,64.77,41.88,22.89,64.7,False,none,normal
2026-02-10 16:00:00,Building_C,143.59,13.76,62.62,32.72,29.9,52.2,False,none,normal
2026-02-10 17:00:00,Building_C,139.07,25.83,128.0,78.46,49.54,61.3,False,none,normal
2026-02-10 18:00:00,Building_C,144.22,25.51,128.99,87.14,41.85,67.6,False,none,normal
2026-02-10 19:00:00,Building_C,82.98,13.17,50.07,32.65,17.42,65.2,False,none,normal
2026-02-10 20:00:00,Building_C,80.33,6.67,25.19,17.27,7.92,68.6,False,none,normal
2026-02-10 21:00:00,Building_C,74.87,6.43,23.19,15.59,7.6,67.2,False,none,normal
2026-02-10 22:00:00,Building_C,84.62,6.4,23.59,15.9,7.69,67.4,False,none,normal
2026-02-10 23:00:00,Building_C,31.25,1.65,3.66,2.53,1.13,69.0,False,none,normal
2026-02-11 00:00:00,Building_C,32.71,1.79,1.82,1.15,0.67,63.1,False,none,normal
2026-02-11 01:00:00,Building_C,29.08,0.9,1.52,1.02,0.5,66.9,False,none,normal
2026-02-11 02:00:00,Building_C,26.12,0.99,1.78,1.2,0.58,67.6,False,none,normal
2026-02-11 03:00:00,Building_C,31.67,1.23,0.5,0.31,0.19,61.4,False,none,normal
2026-02-11 04:00:00,Building_C,31.53,1.33,1.81,1.12,0.69,61.6,False,none,normal
2026-02-11 05:00:00,Building_C,30.83,1.68,2.18,1.4,0.78,64.3,False,none,normal
2026-02-11 06:00:00,Building_C,77.61,6.25,24.47,16.18,8.29,66.1,False,none,normal
2026-02-11 07:00:00,Building_C,83.98,6.63,24.02,15.12,8.9,63.0,False,none,normal
2026-02-11 08:00:00,Building_C,148.92,12.8,62.67,36.63,26.04,58.4,False,none,normal
2026-02-11 09:00:00,Building_C,139.32,13.33,63.53,45.05,18.48,70.9,False,none,normal
2026-02-11 10:00:00,Building_C,140.7,13.39,63.32,39.28,24.04,62.0,False,none,normal
2026-02-11 11:00:00,Building_C,141.1,31.36,153.93,101.86,52.07,66.2,False,none,normal
2026-02-11 12:00:00,Building_C,143.09,30.7,153.73,96.74,56.99,62.9,False,none,normal
2026-02-11 13:00:00,Building_C,138.85,31.34,153.53,87.48,66.05,57.0,False,none,normal
2026-02-11 14:00:00,Building_C,139.79,12.63,64.82,44.22,20.6,68.2,False,none,normal
2026-02-11 15:00:00,Building_C,132.03,12.73,64.65,38.38,26.27,59.4,False,none,normal
2026-02-11 16:00:00,Building_C,143.86,13.37,64.03,39.64,24.39,61.9,False,none,normal
2026-02-11 17:00:00,Building_C,131.49,26.28,130.85,94.45,36.4,72.2,False,none,normal
2026-02-11 18:00:00,Building_C,139.95,25.61,129.46,83.49,45.97,64.5,False,none,normal
2026-02-11 19:00:00,Building_C,83.63,13.1,49.04,33.89,15.15,69.1,False,none,normal
2026-02-11 20:00:00,Building_C,85.98,6.32,23.36,12.85,10.51,55.0,False,none,normal
2026-02-11 21:00:00,Building_C,80.33,6.12,24.97,15.9,9.07,63.7,False,none,normal
2026-02-11 22:00:00,Building_C,80.81,6.78,24.94,16.09,8.85,64.5,False,none,normal
2026-02-11 23:00:00,Building_C,38.52,1.41,1.03,0.65,0.38,63.5,False,none,normal
2026-02-12 00:00:00,Building_C,34.93,1.22,0.5,0.34,0.16,68.6,False,none,normal
2026-02-12 01:00:00,Building_C,36.81,1.56,3.38,2.48,0.9,73.3,False,none,normal
2026-02-12 02:00:00,Building_C,38.7,1.27,1.28,0.74,0.54,57.7,False,none,normal
2026-02-12 03:00:00,Building_C,31.82,1.33,1.58,0.91,0.67,57.4,False,none,normal
2026-02-12 04:00:00,Building_C,30.63,1.37,0.5,0.33,0.17,65.7,False,none,normal
2026-02-12 05:00:00,Building_C,33.5,1.54,3.58,2.27,1.31,63.5,False,none,normal
2026-02-12 06:00:00,Building_C,82.45,6.57,25.25,16.96,8.29,67.1,False,none,normal
2026-02-12 07:00:00,Building_C,87.41,5.68,24.97,16.72,8.25,66.9,False,none,normal
2026-02-12 08:00:00,Building_C,139.79,12.21,64.15,39.87,24.28,62.2,False,none,normal
2026-02-12 09:00:00,Building_C,147.44,13.13,63.27,35.93,27.34,56.8,False,none,normal
2026-02-12 10:00:00,Building_C,143.09,13.24,63.97,43.13,20.84,67.4,False,none,normal
2026-02-12 11:00:00,Building_C,139.34,31.57,155.33,90.78,64.55,58.4,False,none,normal
2026-02-12 12:00:00,Building_C,135.15,31.91,155.26,93.08,62.18,60.0,False,none,normal
2026-02-12 13:00:00,Building_C,134.45,31.27,152.77,97.37,55.4,63.7,False,none,normal
2026-02-12 14:00:00,Building_C,140.54,12.97,65.58,47.44,18.14,72.3,False,none,normal
2026-02-12 15:00:00,Building_C,138.82,12.6,64.69,46.27,18.42,71.5,False,none,normal
2026-02-12 16:00:00,Building_C,139.12,13.3,63.22,41.15,22.07,65.1,False,none,normal
2026-02-12 17:00:00,Building_C,136.08,26.0,128.31,86.52,41.79,67.4,False,none,normal
2026-02-12 18:00:00,Building_C,147.84,25.86,126.05,80.91,45.14,64.2,False,none,normal
2026-02-12 19:00:00,Building_C,82.91,13.07,48.74,34.58,14.16,71.0,False,none,normal
2026-02-12 20:00:00,Building_C,82.26,6.46,23.53,13.65,9.88,58.0,False,none,normal
2026-02-12 21:00:00,Building_C,83.03,6.58,23.2,15.04,8.16,64.8,False,none,normal
2026-02-12 22:00:00,Building_C,81.14,6.28,23.51,15.66,7.85,66.6,False,none,normal
2026-02-12 23:00:00,Building_C,30.87,0.94,0.5,0.32,0.18,64.5,False,none,normal
2026-02-13 00:00:00,Building_C,35.48,1.22,1.24,0.82,0.42,66.2,False,none,normal
2026-02-13 01:00:00,Building_C,37.24,1.32,1.84,1.24,0.6,67.6,False,none,normal
2026-02-13 02:00:00,Building_C,31.15,1.21,0.94,0.55,0.39,58.8,False,none,normal
2026-02-13 03:00:00,Building_C,33.15,1.27,1.18,0.82,0.36,69.1,False,none,normal
2026-02-13 04:00:00,Building_C,28.89,0.53,0.69,0.41,0.28,58.8,False,none,normal
2026-02-13 05:00:00,Building_C,33.13,0.88,2.71,1.87,0.84,68.9,False,none,normal
2026-02-13 06:00:00,Building_C,78.01,6.22,25.11,17.31,7.8,68.9,False,none,normal
2026-02-13 07:00:00,Building_C,73.66,6.6,21.83,13.71,8.12,62.8,False,none,normal
2026-02-13 08:00:00,Building_C,145.11,14.05,63.94,38.37,25.57,60.0,False,none,normal
2026-02-13 09:00:00,Building_C,138.68,13.02,63.42,38.88,24.54,61.3,False,none,normal
2026-02-13 10:00:00,Building_C,139.02,13.14,64.02,39.36,24.66,61.5,False,none,normal
2026-02-13 11:00:00,Building_C,138.05,31.05,152.94,95.08,57.86,62.2,False,none,normal
2026-02-13 12:00:00,Building_C,143.31,31.11,152.04,105.06,46.98,69.1,False,none,normal
2026-02-13 13:00:00,Building_C,142.4,30.71,153.7,95.04,58.66,61.8,False,none,normal
2026-02-13 14:00:00,Building_C,143.44,12.87,64.14,41.21,22.93,64.2,False,none,normal
2026-02-13 15:00:00,Building_C,134.81,13.49,65.02,40.32,24.7,62.0,False,none,normal
2026-02-13 16:00:00,Building_C,141.5,13.34,64.29,45.79,18.5,71.2,False,none,normal
2026-02-13 17:00:00,Building_C,152.4,25.95,127.75,77.98,49.77,61.0,False,none,normal
2026-02-13 18:00:00,Building_C,131.88,26.43,128.03,87.7,40.33,68.5,False,none,normal
2026-02-13 19:00:00,Building_C,86.02,12.62,47.82,34.42,13.4,72.0,False,none,normal
2026-02-13 20:00:00,Building_C,81.43,6.27,23.21,14.96,8.25,64.4,False,none,normal
2026-02-13 21:00:00,Building_C,87.75,6.74,24.68,17.61,7.07,71.4,False,none,normal
2026-02-13 22:00:00,Building_C,87.3,6.62,27.8,17.79,10.01,64.0,False,none,normal
2026-02-13 23:00:00,Building_C,36.17,1.01,2.61,1.67,0.94,64.0,False,none,normal
2026-02-14 00:00:00,Building_C,33.62,1.98,2.67,1.79,0.88,66.9,False,none,normal
2026-02-14 01:00:00,Building_C,28.68,1.21,0.5,0.34,0.16,68.5,False,none,normal
2026-02-14 02:00:00,Building_C,35.23,1.08,3.53,2.51,1.02,71.1,False,none,normal
2026-02-14 03:00:00,Building_C,32.38,1.34,0.82,0.52,0.3,63.9,False,none,normal
2026-02-14 04:00:00,Building_C,27.47,0.98,1.4,0.82,0.58,58.4,False,none,normal
2026-02-14 05:00:00,Building_C,34.09,1.5,1.52,0.82,0.7,54.2,False,none,normal
2026-02-14 06:00:00,Building_C,30.77,0.66,0.8,0.57,0.23,70.8,False,none,normal
2026-02-14 07:00:00,Building_C,22.04,0.86,2.52,1.57,0.95,62.2,False,none,normal
2026-02-14 08:00:00,Building_C,28.66,1.86,1.98,1.36,0.62,68.7,False,none,normal
2026-02-14 09:00:00,Building_C,33.76,1.2,3.05,2.21,0.84,72.6,False,none,normal
2026-02-14 10:00:00,Building_C,38.66,2.28,10.65,6.74,3.91,63.3,False,none,normal
2026-02-14 11:00:00,Building_C,49.32,5.59,28.0,19.43,8.57,69.4,False,none,normal
2026-02-14 12:00:00,Building_C,50.86,5.09,24.72,15.35,9.37,62.1,False,none,normal
2026-02-14 13:00:00,Building_C,50.69,5.17,24.56,14.86,9.7,60.5,False,none,normal
2026-02-14 14:00:00,Building_C,56.41,2.24,11.34,6.85,4.49,60.4,False,none,normal
2026-02-14 15:00:00,Building_C,49.23,1.67,9.53,5.92,3.61,62.1,False,none,normal
2026-02-14 16:00:00,Building_C,46.27,2.02,12.53,8.4,4.13,67.0,False,none,normal
2026-02-14 17:00:00,Building_C,42.64,4.94,20.94,13.12,7.82,62.6,False,none,normal
2026-02-14 18:00:00,Building_C,48.98,3.73,22.29,13.85,8.44,62.1,False,none,normal
2026-02-14 19:00:00,Building_C,28.92,2.98,2.42,1.67,0.75,68.8,False,none,normal
2026-02-14 20:00:00,Building_C,32.89,1.28,1.23,0.78,0.45,63.8,False,none,normal
2026-02-14 21:00:00,Building_C,37.89,1.47,0.93,0.57,0.36,60.8,False,none,normal
2026-02-14 22:00:00,Building_C,29.44,1.49,2.94,1.98,0.96,67.2,False,none,normal
2026-02-14 23:00:00,Building_C,25.31,1.41,3.09,2.03,1.06,65.7,False,none,normal
2026-02-15 00:00:00,Building_C,39.7,0.68,2.35,1.43,0.92,60.9,False,none,normal
2026-02-15 01:00:00,Building_C,36.01,1.36,3.69,2.47,1.22,67.0,False,none,normal
