timestamp,building,energy_kwh
2026-01-17 04:00:00,Building_C,42.68
2026-01-17 05:00:00,Building_C,51.03
2026-01-17 06:00:00,Building_C,41.07
2026-01-17 07:00:00,Building_C,42.57
2026-01-17 08:00:00,Building_C,53.67
2026-01-17 09:00:00,Building_C,49.83
2026-01-17 10:00:00,Building_C,43.69
2026-01-17 11:00:00,Building_C,46.92
2026-01-17 12:00:00,Building_C,46.26
2026-01-17 13:00:00,Building_C,31.76
2026-01-17 14:00:00,Building_C,40.95
2026-01-17 15:00:00,Building_C,45.23
2026-01-17 16:00:00,Building_C,43.7
2026-01-17 17:00:00,Building_C,46.72
2026-01-17 18:00:00,Building_C,51.13
2026-01-17 19:00:00,Building_C,43.88
2026-01-17 20:00:00,Building_C,40.2
2026-01-17 21:00:00,Building_C,47.11
2026-01-17 22:00:00,Building_C,43.85
2026-01-17 23:00:00,Building_C,44.7
2026-01-18 00:00:00,Building_C,44.03
2026-01-18 01:00:00,Building_C,56.69
2026-01-18 02:00:00,Building_C,34.28
2026-01-18 03:00:00,Building_C,43.54
2026-01-18 04:00:00,Building_C,45.47
2026-01-18 05:00:00,Building_C,41.58
2026-01-18 06:00:00,Building_C,49.98
2026-01-18 07:00:00,Building_C,49.55
2026-01-18 08:00:00,Building_C,45.25
2026-01-18 09:00:00,Building_C,44.13
2026-01-18 10:00:00,Building_C,44.92
2026-01-18 11:00:00,Building_C,44.96
2026-01-18 12:00:00,Building_C,45.09
2026-01-18 13:00:00,Building_C,44.54
2026-01-18 14:00:00,Building_C,46.75
2026-01-18 15:00:00,Building_C,49.25
2026-01-18 16:00:00,Building_C,39.33
2026-01-18 17:00:00,Building_C,40.23
2026-01-18 18:00:00,Building_C,36.74
2026-01-18 19:00:00,Building_C,49.82
2026-01-18 20:00:00,Building_C,46.74
2026-01-18 21:00:00,Building_C,48.01
2026-01-18 22:00:00,Building_C,38.34
2026-01-18 23:00:00,Building_C,54.41
2026-01-19 00:00:00,Building_C,42.44
2026-01-19 01:00:00,Building_C,46.33
2026-01-19 02:00:00,Building_C,49.76
2026-01-19 03:00:00,Building_C,40.55
2026-01-19 04:00:00,Building_C,42.75
2026-01-19 05:00:00,Building_C,46.38
2026-01-19 06:00:00,Building_C,59.77
2026-01-19 07:00:00,Building_C,46.99
2026-01-19 08:00:00,Building_C,113.0
2026-01-19 09:00:00,Building_C,110.99
2026-01-19 10:00:00,Building_C,106.8
2026-01-19 11:00:00,Building_C,100.02
2026-01-19 12:00:00,Building_C,110.26
2026-01-19 13:00:00,Building_C,97.47
2026-01-19 14:00:00,Building_C,112.97
2026-01-19 15:00:00,Building_C,105.96
2026-01-19 16:00:00,Building_C,91.71
2026-01-19 17:00:00,Building_C,103.26
2026-01-19 18:00:00,Building_C,108.23
2026-01-19 19:00:00,Building_C,44.3
2026-01-19 20:00:00,Building_C,49.06
2026-01-19 21:00:00,Building_C,41.23
2026-01-19 22:00:00,Building_C,38.95
2026-01-19 23:00:00,Building_C,45.13
2026-01-20 00:00:00,Building_C,45.64
2026-01-20 01:00:00,Building_C,43.74
2026-01-20 02:00:00,Building_C,51.62
2026-01-20 03:00:00,Building_C,41.23
2026-01-20 04:00:00,Building_C,47.05
2026-01-20 05:00:00,Building_C,45.82
2026-01-20 06:00:00,Building_C,37.7
2026-01-20 07:00:00,Building_C,38.89
2026-01-20 08:00:00,Building_C,105.02
2026-01-20 09:00:00,Building_C,114.87
2026-01-20 10:00:00,Building_C,107.86
2026-01-20 11:00:00,Building_C,96.34
2026-01-20 12:00:00,Building_C,89.41
2026-01-20 13:00:00,Building_C,108.63
2026-01-20 14:00:00,Building_C,104.48
2026-01-20 15:00:00,Building_C,110.67
2026-01-20 16:00:00,Building_C,100.56
2026-01-20 17:00:00,Building_C,106.71
2026-01-20 18:00:00,Building_C,109.19
2026-01-20 19:00:00,Building_C,43.25
2026-01-20 20:00:00,Building_C,43.35
2026-01-20 21:00:00,Building_C,45.61
2026-01-20 22:00:00,Building_C,48.2
2026-01-20 23:00:00,Building_C,45.41
2026-01-21 00:00:00,Building_C,50.35
2026-01-21 01:00:00,Building_C,43.17
2026-01-21 02:00:00,Building_C,38.84
2026-01-21 03:00:00,Building_C,55.37
2026-01-21 04:00:00,Building_C,42.46
2026-01-21 05:00:00,Building_C,42.64
2026-01-21 06:00:00,Building_C,45.16
2026-01-21 07:00:00,Building_C,45.82
2026-01-21 08:00:00,Building_C,103.03
2026-01-21 09:00:00,Building_C,104.88
2026-01-21 10:00:00,Building_C,104.77
2026-01-21 11:00:00,Building_C,105.84
2026-01-21 12:00:00,Building_C,93.18
2026-01-21 13:00:00,Building_C,114.37
2026-01-21 14:00:00,Building_C,104.23
2026-01-21 15:00:00,Building_C,107.87
2026-01-21 16:00:00,Building_C,98.07
2026-01-21 17:00:00,Building_C,102.61
2026-01-21 18:00:00,Building_C,101.6
2026-01-21 19:00:00,Building_C,52.83
2026-01-21 20:00:00,Building_C,42.56
2026-01-21 21:00:00,Building_C,49.27
2026-01-21 22:00:00,Building_C,42.23
2026-01-21 23:00:00,Building_C,43.22
2026-01-22 00:00:00,Building_C,44.26
2026-01-22 01:00:00,Building_C,51.9
2026-01-22 02:00:00,Building_C,36.04
2026-01-22 03:00:00,Building_C,38.91
2026-01-22 04:00:00,Building_C,35.75
2026-01-22 05:00:00,Building_C,40.05
2026-01-22 06:00:00,Building_C,41.43
2026-01-22 07:00:00,Building_C,37.41
2026-01-22 08:00:00,Building_C,101.29
2026-01-22 09:00:00,Building_C,94.89
2026-01-22 10:00:00,Building_C,99.87
2026-01-22 11:00:00,Building_C,110.97
2026-01-22 12:00:00,Building_C,106.98
2026-01-22 13:00:00,Building_C,105.9
2026-01-22 14:00:00,Building_C,99.95
2026-01-22 15:00:00,Building_C,97.28
2026-01-22 16:00:00,Building_C,99.27
2026-01-22 17:00:00,Building_C,104.75
2026-01-22 18:00:00,Building_C,109.3
2026-01-22 19:00:00,Building_C,50.0
2026-01-22 20:00:00,Building_C,48.64
2026-01-22 21:00:00,Building_C,41.8
2026-01-22 22:00:00,Building_C,45.61
2026-01-22 23:00:00,Building_C,43.88
2026-01-23 00:00:00,Building_C,44.48
2026-01-23 01:00:00,Building_C,55.67
2026-01-23 02:00:00,Building_C,36.67
2026-01-23 03:00:00,Building_C,44.31
2026-01-23 04:00:00,Building_C,51.54
2026-01-23 05:00:00,Building_C,38.15
2026-01-23 06:00:00,Building_C,42.27
2026-01-23 07:00:00,Building_C,42.84
2026-01-23 08:00:00,Building_C,103.85
2026-01-23 09:00:00,Building_C,96.98
2026-01-23 10:00:00,Building_C,107.94
2026-01-23 11:00:00,Building_C,108.3
2026-01-23 12:00:00,Building_C,107.51
2026-01-23 13:00:00,Building_C,100.61
2026-01-23 14:00:00,Building_C,105.4
2026-01-23 15:00:00,Building_C,100.47
2026-01-23 16:00:00,Building_C,103.3
2026-01-23 17:00:00,Building_C,115.73
2026-01-23 18:00:00,Building_C,105.44
2026-01-23 19:00:00,Building_C,39.55
2026-01-23 20:00:00,Building_C,46.39
2026-01-23 21:00:00,Building_C,38.73
2026-01-23 22:00:00,Building_C,39.49
2026-01-23 23:00:00,Building_C,40.28
2026-01-24 00:00:00,Building_C,43.26
2026-01-24 01:00:00,Building_C,50.17
2026-01-24 02:00:00,Building_C,48.38
2026-01-24 03:00:00,Building_C,48.1
2026-01-24 04:00:00,Building_C,39.99
2026-01-24 05:00:00,Building_C,42.78
2026-01-24 06:00:00,Building_C,46.84
2026-01-24 07:00:00,Building_C,42.34
2026-01-24 08:00:00,Building_C,44.09
2026-01-24 09:00:00,Building_C,47.69
2026-01-24 10:00:00,Building_C,43.74
2026-01-24 11:00:00,Building_C,46.61
2026-01-24 12:00:00,Building_C,53.45
2026-01-24 13:00:00,Building_C,44.63
2026-01-24 14:00:00,Building_C,51.38
2026-01-24 15:00:00,Building_C,48.28
2026-01-24 16:00:00,Building_C,38.15
2026-01-24 17:00:00,Building_C,39.97
2026-01-24 18:00:00,Building_C,41.32
2026-01-24 19:00:00,Building_C,41.21
2026-01-24 20:00:00,Building_C,45.03
2026-01-24 21:00:00,Building_C,48.56
2026-01-24 22:00:00,Building_C,51.76
2026-01-24 23:00:00,Building_C,47.03
2026-01-25 00:00:00,Building_C,43.26
2026-01-25 01:00:00,Building_C,35.07
2026-01-25 02:00:00,Building_C,45.84
2026-01-25 03:00:00,Building_C,45.61
2026-01-25 04:00:00,Building_C,46.4
2026-01-25 05:00:00,Building_C,56.02
2026-01-25 06:00:00,Building_C,51.69
2026-01-25 07:00:00,Building_C,49.41
2026-01-25 08:00:00,Building_C,40.67
2026-01-25 09:00:00,Building_C,42.92
2026-01-25 10:00:00,Building_C,45.01
2026-01-25 11:00:00,Building_C,41.61
2026-01-25 12:00:00,Building_C,47.99
2026-01-25 13:00:00,Building_C,47.27
2026-01-25 14:00:00,Building_C,40.04
2026-01-25 15:00:00,Building_C,51.47
2026-01-25 16:00:00,Building_C,46.0
2026-01-25 17:00:00,Building_C,36.84
2026-01-25 18:00:00,Building_C,45.23
2026-01-25 19:00:00,Building_C,46.89
2026-01-25 20:00:00,Building_C,50.35
2026-01-25 21:00:00,Building_C,43.8
2026-01-25 22:00:00,Building_C,49.62
2026-01-25 23:00:00,Building_C,46.42
2026-01-26 00:00:00,Building_C,38.91
2026-01-26 01:00:00,Building_C,38.41
2026-01-26 02:00:00,Building_C,51.1
2026-01-26 03:00:00,Building_C,51.46
2026-01-26 04:00:00,Building_C,47.1
2026-01-26 05:00:00,Building_C,52.96
2026-01-26 06:00:00,Building_C,50.77
2026-01-26 07:00:00,Building_C,48.9
2026-01-26 08:00:00,Building_C,100.41
2026-01-26 09:00:00,Building_C,113.62
2026-01-26 10:00:00,Building_C,107.65
2026-01-26 11:00:00,Building_C,103.03
2026-01-26 12:00:00,Building_C,101.62
2026-01-26 13:00:00,Building_C,106.25
2026-01-26 14:00:00,Building_C,96.61
2026-01-26 15:00:00,Building_C,108.46
2026-01-26 16:00:00,Building_C,100.2
2026-01-26 17:00:00,Building_C,106.82
2026-01-26 18:00:00,Building_C,102.36
2026-01-26 19:00:00,Building_C,44.16
2026-01-26 20:00:00,Building_C,41.7
2026-01-26 21:00:00,Building_C,44.68
2026-01-26 22:00:00,Building_C,54.93
2026-01-26 23:00:00,Building_C,52.41
2026-01-27 00:00:00,Building_C,47.26
2026-01-27 01:00:00,Building_C,45.36
2026-01-27 02:00:00,Building_C,49.71
2026-01-27 03:00:00,Building_C,51.13
2026-01-27 04:00:00,Building_C,41.34
2026-01-27 05:00:00,Building_C,45.1
2026-01-27 06:00:00,Building_C,36.37
2026-01-27 07:00:00,Building_C,51.1
2026-01-27 08:00:00,Building_C,115.29
2026-01-27 09:00:00,Building_C,105.36
2026-01-27 10:00:00,Building_C,94.34
2026-01-27 11:00:00,Building_C,108.01
2026-01-27 12:00:00,Building_C,100.44
2026-01-27 13:00:00,Building_C,101.65
2026-01-27 14:00:00,Building_C,108.1
2026-01-27 15:00:00,Building_C,106.24
2026-01-27 16:00:00,Building_C,102.52
2026-01-27 17:00:00,Building_C,101.72
2026-01-27 18:00:00,Building_C,105.59
2026-01-27 19:00:00,Building_C,43.44
2026-01-27 20:00:00,Building_C,39.94
2026-01-27 21:00:00,Building_C,43.82
2026-01-27 22:00:00,Building_C,47.18
2026-01-27 23:00:00,Building_C,44.59
2026-01-28 00:00:00,Building_C,38.42
2026-01-28 01:00:00,Building_C,50.43
2026-01-28 02:00:00,Building_C,31.79
2026-01-28 03:00:00,Building_C,43.25
2026-01-28 04:00:00,Building_C,42.38
2026-01-28 05:00:00,Building_C,46.23
2026-01-28 06:00:00,Building_C,48.29
2026-01-28 07:00:00,Building_C,51.12
2026-01-28 08:00:00,Building_C,101.4
2026-01-28 09:00:00,Building_C,107.9
2026-01-28 10:00:00,Building_C,105.94
2026-01-28 11:00:00,Building_C,96.41
2026-01-28 12:00:00,Building_C,114.47
2026-01-28 13:00:00,Building_C,97.77
2026-01-28 14:00:00,Building_C,107.06
2026-01-28 15:00:00,Building_C,106.91
2026-01-28 16:00:00,Building_C,106.34
2026-01-28 17:00:00,Building_C,102.49
2026-01-28 18:00:00,Building_C,109.1
2026-01-28 19:00:00,Building_C,37.68
2026-01-28 20:00:00,Building_C,45.16
2026-01-28 21:00:00,Building_C,42.66
2026-01-28 22:00:00,Building_C,42.1
2026-01-28 23:00:00,Building_C,47.63
2026-01-29 00:00:00,Building_C,50.87
2026-01-29 01:00:00,Building_C,43.77
2026-01-29 02:00:00,Building_C,49.39
2026-01-29 03:00:00,Building_C,45.73
2026-01-29 04:00:00,Building_C,41.02
2026-01-29 05:00:00,Building_C,44.19
2026-01-29 06:00:00,Building_C,43.99
2026-01-29 07:00:00,Building_C,42.0
2026-01-29 08:00:00,Building_C,107.11
2026-01-29 09:00:00,Building_C,106.14
2026-01-29 10:00:00,Building_C,97.01
2026-01-29 11:00:00,Building_C,96.71
2026-01-29 12:00:00,Building_C,107.09
2026-01-29 13:00:00,Building_C,100.89
2026-01-29 14:00:00,Building_C,106.47
2026-01-29 15:00:00,Building_C,108.87
2026-01-29 16:00:00,Building_C,98.61
2026-01-29 17:00:00,Building_C,97.91
2026-01-29 18:00:00,Building_C,113.34
2026-01-29 19:00:00,Building_C,47.24
2026-01-29 20:00:00,Building_C,43.39
2026-01-29 21:00:00,Building_C,40.81
2026-01-29 22:00:00,Building_C,42.93
2026-01-29 23:00:00,Building_C,39.53
2026-01-30 00:00:00,Building_C,49.9
2026-01-30 01:00:00,Building_C,41.6
2026-01-30 02:00:00,Building_C,50.95
2026-01-30 03:00:00,Building_C,43.48
2026-01-30 04:00:00,Building_C,40.27
2026-01-30 05:00:00,Building_C,43.35
2026-01-30 06:00:00,Building_C,32.36
2026-01-30 07:00:00,Building_C,44.88
2026-01-30 08:00:00,Building_C,104.11
2026-01-30 09:00:00,Building_C,109.09
2026-01-30 10:00:00,Building_C,95.53
2026-01-30 11:00:00,Building_C,110.77
2026-01-30 12:00:00,Building_C,109.07
2026-01-30 13:00:00,Building_C,111.22
2026-01-30 14:00:00,Building_C,104.7
2026-01-30 15:00:00,Building_C,110.03
2026-01-30 16:00:00,Building_C,97.61
2026-01-30 17:00:00,Building_C,108.53
2026-01-30 18:00:00,Building_C,101.11
2026-01-30 19:00:00,Building_C,37.23
2026-01-30 20:00:00,Building_C,39.86
2026-01-30 21:00:00,Building_C,45.51
2026-01-30 22:00:00,Building_C,41.36
2026-01-30 23:00:00,Building_C,47.36
2026-01-31 00:00:00,Building_C,36.44
2026-01-31 01:00:00,Building_C,34.85
2026-01-31 02:00:00,Building_C,52.35
2026-01-31 03:00:00,Building_C,50.0
2026-01-31 04:00:00,Building_C,40.24
2026-01-31 05:00:00,Building_C,45.47
2026-01-31 06:00:00,Building_C,50.58
2026-01-31 07:00:00,Building_C,47.58
2026-01-31 08:00:00,Building_C,46.23
2026-01-31 09:00:00,Building_C,50.96
2026-01-31 10:00:00,Building_C,41.83
2026-01-31 11:00:00,Building_C,45.64
2026-01-31 12:00:00,Building_C,45.4
2026-01-31 13:00:00,Building_C,44.12
2026-01-31 14:00:00,Building_C,43.54
2026-01-31 15:00:00,Building_C,45.85
2026-01-31 16:00:00,Building_C,45.66
2026-01-31 17:00:00,Building_C,40.24
2026-01-31 18:00:00,Building_C,49.49
2026-01-31 19:00:00,Building_C,40.6
2026-01-31 20:00:00,Building_C,44.39
2026-01-31 21:00:00,Building_C,44.01
2026-01-31 22:00:00,Building_C,47.27
2026-01-31 23:00:00,Building_C,34.89
2026-02-01 00:00:00,Building_C,49.94
2026-02-01 01:00:00,Building_C,42.1
2026-02-01 02:00:00,Building_C,51.58
2026-02-01 03:00:00,Building_C,43.09
2026-02-01 04:00:00,Building_C,45.24
2026-02-01 05:00:00,Building_C,55.05
2026-02-01 06:00:00,Building_C,44.1
2026-02-01 07:00:00,Building_C,51.68
2026-02-01 08:00:00,Building_C,45.68
2026-02-01 09:00:00,Building_C,47.56
2026-02-01 10:00:00,Building_C,45.83
2026-02-01 11:00:00,Building_C,49.72
2026-02-01 12:00:00,Building_C,42.06
2026-02-01 13:00:00,Building_C,40.56
2026-02-01 14:00:00,Building_C,42.29
2026-02-01 15:00:00,Building_C,45.98
2026-02-01 16:00:00,Building_C,44.38
2026-02-01 17:00:00,Building_C,49.04
2026-02-01 18:00:00,Building_C,52.01
2026-02-01 19:00:00,Building_C,40.61
2026-02-01 20:00:00,Building_C,41.81
2026-02-01 21:00:00,Building_C,38.3
2026-02-01 22:00:00,Building_C,55.64
2026-02-01 23:00:00,Building_C,47.01
2026-02-02 00:00:00,Building_C,47.88
2026-02-02 01:00:00,Building_C,38.78
2026-02-02 02:00:00,Building_C,45.48
2026-02-02 03:00:00,Building_C,48.03
2026-02-02 04:00:00,Building_C,44.22
2026-02-02 05:00:00,Building_C,50.86
2026-02-02 06:00:00,Building_C,57.04
2026-02-02 07:00:00,Building_C,40.75
2026-02-02 08:00:00,Building_C,99.85
2026-02-02 09:00:00,Building_C,100.58
2026-02-02 10:00:00,Building_C,112.99
2026-02-02 11:00:00,Building_C,110.18
2026-02-02 12:00:00,Building_C,104.29
2026-02-02 13:00:00,Building_C,105.15
2026-02-02 14:00:00,Building_C,100.88
2026-02-02 15:00:00,Building_C,109.41
2026-02-02 16:00:00,Building_C,103.06
2026-02-02 17:00:00,Building_C,103.66
2026-02-02 18:00:00,Building_C,108.01
2026-02-02 19:00:00,Building_C,44.54
2026-02-02 20:00:00,Building_C,44.31
2026-02-02 21:00:00,Building_C,45.54
2026-02-02 22:00:00,Building_C,49.46
2026-02-02 23:00:00,Building_C,53.72
2026-02-03 00:00:00,Building_C,48.41
2026-02-03 01:00:00,Building_C,49.5
2026-02-03 02:00:00,Building_C,44.49
2026-02-03 03:00:00,Building_C,41.95
2026-02-03 04:00:00,Building_C,48.75
2026-02-03 05:00:00,Building_C,46.34
2026-02-03 06:00:00,Building_C,38.37
2026-02-03 07:00:00,Building_C,43.84
2026-02-03 08:00:00,Building_C,104.55
2026-02-03 09:00:00,Building_C,102.41
2026-02-03 10:00:00,Building_C,112.37
2026-02-03 11:00:00,Building_C,107.36
2026-02-03 12:00:00,Building_C,111.83
2026-02-03 13:00:00,Building_C,106.28
2026-02-03 14:00:00,Building_C,105.37
2026-02-03 15:00:00,Building_C,100.28
2026-02-03 16:00:00,Building_C,105.02
2026-02-03 17:00:00,Building_C,105.03
2026-02-03 18:00:00,Building_C,98.13
2026-02-03 19:00:00,Building_C,42.79
2026-02-03 20:00:00,Building_C,43.87
2026-02-03 21:00:00,Building_C,47.55
2026-02-03 22:00:00,Building_C,47.79
2026-02-03 23:00:00,Building_C,42.58
2026-02-04 00:00:00,Building_C,47.83
2026-02-04 01:00:00,Building_C,44.57
2026-02-04 02:00:00,Building_C,31.14
2026-02-04 03:00:00,Building_C,43.06
2026-02-04 04:00:00,Building_C,50.88
2026-02-04 05:00:00,Building_C,37.08
2026-02-04 06:00:00,Building_C,46.05
2026-02-04 07:00:00,Building_C,53.41
2026-02-04 08:00:00,Building_C,101.16
2026-02-04 09:00:00,Building_C,104.97
2026-02-04 10:00:00,Building_C,98.44
2026-02-04 11:00:00,Building_C,113.1
2026-02-04 12:00:00,Building_C,104.55
2026-02-04 13:00:00,Building_C,105.2
2026-02-04 14:00:00,Building_C,111.74
2026-02-04 15:00:00,Building_C,108.27
2026-02-04 16:00:00,Building_C,100.59
2026-02-04 17:00:00,Building_C,101.73
2026-02-04 18:00:00,Building_C,107.44
2026-02-04 19:00:00,Building_C,42.36
2026-02-04 20:00:00,Building_C,34.9
2026-02-04 21:00:00,Building_C,45.22
2026-02-04 22:00:00,Building_C,38.08
2026-02-04 23:00:00,Building_C,53.57
2026-02-05 00:00:00,Building_C,46.37
2026-02-05 01:00:00,Building_C,40.96
2026-02-05 02:00:00,Building_C,41.99
2026-02-05 03:00:00,Building_C,36.04
2026-02-05 04:00:00,Building_C,39.99
2026-02-05 05:00:00,Building_C,50.57
2026-02-05 06:00:00,Building_C,56.64
2026-02-05 07:00:00,Building_C,49.12
2026-02-05 08:00:00,Building_C,104.5
2026-02-05 09:00:00,Building_C,102.8
2026-02-05 10:00:00,Building_C,100.18
2026-02-05 11:00:00,Building_C,115.26
2026-02-05 12:00:00,Building_C,104.02
2026-02-05 13:00:00,Building_C,115.54
2026-02-05 14:00:00,Building_C,111.93
2026-02-05 15:00:00,Building_C,96.26
2026-02-05 16:00:00,Building_C,101.63
2026-02-05 17:00:00,Building_C,101.62
2026-02-05 18:00:00,Building_C,104.56
2026-02-05 19:00:00,Building_C,45.18
2026-02-05 20:00:00,Building_C,60.47
2026-02-05 21:00:00,Building_C,40.1
2026-02-05 22:00:00,Building_C,46.63
2026-02-05 23:00:00,Building_C,48.57
2026-02-06 00:00:00,Building_C,45.48
2026-02-06 01:00:00,Building_C,46.04
2026-02-06 02:00:00,Building_C,40.26
2026-02-06 03:00:00,Building_C,46.02
2026-02-06 04:00:00,Building_C,48.04
2026-02-06 05:00:00,Building_C,47.12
2026-02-06 06:00:00,Building_C,48.34
2026-02-06 07:00:00,Building_C,52.55
2026-02-06 08:00:00,Building_C,109.65
2026-02-06 09:00:00,Building_C,105.32
2026-02-06 10:00:00,Building_C,99.11
2026-02-06 11:00:00,Building_C,101.96
2026-02-06 12:00:00,Building_C,103.87
2026-02-06 13:00:00,Building_C,106.23
2026-02-06 14:00:00,Building_C,102.57
2026-02-06 15:00:00,Building_C,100.29
2026-02-06 16:00:00,Building_C,99.02
2026-02-06 17:00:00,Building_C,96.71
2026-02-06 18:00:00,Building_C,103.79
2026-02-06 19:00:00,Building_C,38.14
2026-02-06 20:00:00,Building_C,40.48
2026-02-06 21:00:00,Building_C,43.51
2026-02-06 22:00:00,Building_C,38.8
2026-02-06 23:00:00,Building_C,47.38
2026-02-07 00:00:00,Building_C,49.19
2026-02-07 01:00:00,Building_C,42.74
2026-02-07 02:00:00,Building_C,43.3
2026-02-07 03:00:00,Building_C,48.17
2026-02-07 04:00:00,Building_C,41.91
2026-02-07 05:00:00,Building_C,41.57
2026-02-07 06:00:00,Building_C,51.47
2026-02-07 07:00:00,Building_C,49.91
2026-02-07 08:00:00,Building_C,48.49
2026-02-07 09:00:00,Building_C,50.11
2026-02-07 10:00:00,Building_C,35.6
2026-02-07 11:00:00,Building_C,52.25
2026-02-07 12:00:00,Building_C,47.44
2026-02-07 13:00:00,Building_C,50.54
2026-02-07 14:00:00,Building_C,47.42
2026-02-07 15:00:00,Building_C,45.73
2026-02-07 16:00:00,Building_C,44.11
2026-02-07 17:00:00,Building_C,47.32
2026-02-07 18:00:00,Building_C,43.93
2026-02-07 19:00:00,Building_C,49.82
2026-02-07 20:00:00,Building_C,37.55
2026-02-07 21:00:00,Building_C,42.78
2026-02-07 22:00:00,Building_C,55.71
2026-02-07 23:00:00,Building_C,42.35
2026-02-08 00:00:00,Building_C,44.29
2026-02-08 01:00:00,Building_C,41.07
2026-02-08 02:00:00,Building_C,47.16
2026-02-08 03:00:00,Building_C,41.8
2026-02-08 04:00:00,Building_C,44.56
2026-02-08 05:00:00,Building_C,49.73
2026-02-08 06:00:00,Building_C,41.99
2026-02-08 07:00:00,Building_C,49.43
2026-02-08 08:00:00,Building_C,49.6
2026-02-08 09:00:00,Building_C,50.76
2026-02-08 10:00:00,Building_C,46.19
2026-02-08 11:00:00,Building_C,61.69
2026-02-08 12:00:00,Building_C,50.76
2026-02-08 13:00:00,Building_C,47.11
2026-02-08 14:00:00,Building_C,41.1
2026-02-08 15:00:00,Building_C,45.0
2026-02-08 16:00:00,Building_C,52.62
2026-02-08 17:00:00,Building_C,54.03
2026-02-08 18:00:00,Building_C,52.88
2026-02-08 19:00:00,Building_C,49.41
2026-02-08 20:00:00,Building_C,39.21
2026-02-08 21:00:00,Building_C,47.92
2026-02-08 22:00:00,Building_C,39.28
2026-02-08 23:00:00,Building_C,38.05
2026-02-09 00:00:00,Building_C,46.68
2026-02-09 01:00:00,Building_C,48.1
2026-02-09 02:00:00,Building_C,50.0
2026-02-09 03:00:00,Building_C,47.97
2026-02-09 04:00:00,Building_C,48.14
2026-02-09 05:00:00,Building_C,40.56
2026-02-09 06:00:00,Building_C,44.96
2026-02-09 07:00:00,Building_C,37.95
2026-02-09 08:00:00,Building_C,94.95
2026-02-09 09:00:00,Building_C,108.67
2026-02-09 10:00:00,Building_C,101.2
2026-02-09 11:00:00,Building_C,109.33
2026-02-09 12:00:00,Building_C,110.51
2026-02-09 13:00:00,Building_C,101.87
2026-02-09 14:00:00,Building_C,107.92
2026-02-09 15:00:00,Building_C,101.66
2026-02-09 16:00:00,Building_C,95.73
2026-02-09 17:00:00,Building_C,105.58
2026-02-09 18:00:00,Building_C,102.61
2026-02-09 19:00:00,Building_C,43.28
2026-02-09 20:00:00,Building_C,55.36
2026-02-09 21:00:00,Building_C,37.86
2026-02-09 22:00:00,Building_C,47.4
2026-02-09 23:00:00,Building_C,40.51
2026-02-10 00:00:00,Building_C,50.03
2026-02-10 01:00:00,Building_C,46.98
2026-02-10 02:00:00,Building_C,47.38
2026-02-10 03:00:00,Building_C,40.76
2026-02-10 04:00:00,Building_C,41.66
2026-02-10 05:00:00,Building_C,50.12
2026-02-10 06:00:00,Building_C,54.34
2026-02-10 07:00:00,Building_C,47.89
2026-02-10 08:00:00,Building_C,100.48
2026-02-10 09:00:00,Building_C,106.66
2026-02-10 10:00:00,Building_C,117.1
2026-02-10 11:00:00,Building_C,105.48
2026-02-10 12:00:00,Building_C,112.27
2026-02-10 13:00:00,Building_C,101.26
2026-02-10 14:00:00,Building_C,104.75
2026-02-10 15:00:00,Building_C,108.06
2026-02-10 16:00:00,Building_C,106.95
2026-02-10 17:00:00,Building_C,101.13
2026-02-10 18:00:00,Building_C,100.92
2026-02-10 19:00:00,Building_C,50.43
2026-02-10 20:00:00,Building_C,51.44
2026-02-10 21:00:00,Building_C,53.05
2026-02-10 22:00:00,Building_C,54.5
2026-02-10 23:00:00,Building_C,46.16
2026-02-11 00:00:00,Building_C,43.93
2026-02-11 01:00:00,Building_C,52.24
2026-02-11 02:00:00,Building_C,49.05
2026-02-11 03:00:00,Building_C,40.57
2026-02-11 04:00:00,Building_C,40.32
2026-02-11 05:00:00,Building_C,47.94
2026-02-11 06:00:00,Building_C,44.6
2026-02-11 07:00:00,Building_C,45.35
2026-02-11 08:00:00,Building_C,110.33
2026-02-11 09:00:00,Building_C,108.76
2026-02-11 10:00:00,Building_C,111.61
2026-02-11 11:00:00,Building_C,95.31
2026-02-11 12:00:00,Building_C,106.23
2026-02-11 13:00:00,Building_C,108.44
2026-02-11 14:00:00,Building_C,97.33
2026-02-11 15:00:00,Building_C,101.69
2026-02-11 16:00:00,Building_C,100.76
2026-02-11 17:00:00,Building_C,105.07
2026-02-11 18:00:00,Building_C,113.1
2026-02-11 19:00:00,Building_C,55.6
2026-02-11 20:00:00,Building_C,41.41
2026-02-11 21:00:00,Building_C,48.12
2026-02-11 22:00:00,Building_C,48.28
2026-02-11 23:00:00,Building_C,47.42
2026-02-12 00:00:00,Building_C,47.48
2026-02-12 01:00:00,Building_C,47.0
2026-02-12 02:00:00,Building_C,53.92
2026-02-12 03:00:00,Building_C,51.0
2026-02-12 04:00:00,Building_C,40.18
2026-02-12 05:00:00,Building_C,49.46
2026-02-12 06:00:00,Building_C,49.95
2026-02-12 07:00:00,Building_C,47.06
2026-02-12 08:00:00,Building_C,110.62
2026-02-12 09:00:00,Building_C,105.9
2026-02-12 10:00:00,Building_C,105.97
2026-02-12 11:00:00,Building_C,105.57
2026-02-12 12:00:00,Building_C,94.87
2026-02-12 13:00:00,Building_C,104.56
2026-02-12 14:00:00,Building_C,101.62
